"X__2","X__4","X__5","X__8","X__17","X__18","X__36","X__39","X__48","X__53","X__59","X__64","X__70","X__71","X__74","X__96","X__109","X__113","X__117","autres"
0,4,0,0,0,7,0,0,0,14,0,4.4,0,0,2,0,65.2,0,0,3.39999999999999
0,4,0,0,0,7,0,0,0,15.4,0,4.4,0,0,0.99,0,64.8,0,0,3.41
0,9.62,0,0,0,0,0,0,0,5.92,0,6.97,0,0,11.69,0,60.94,0,0,4.86
0,5.34,0,0,0,0,0,0,0,0,0,8.79,0,0,14.05,0,71.79,0,0,0.0300000000000011
0,1.88,0,0,0,8.11,0,0,0,0.31,0,3.73,0,0,13.14,0,72.8,0,0,0.0300000000000011
0,6.92,0,0,0,5.02,0,0,0,5.98,0,1.98,0,0,4.29,0,57.74,0,7.03,11.04
0,7.99,0,0,0,0,0,0,0,2.95,0,5.05,0,0,12.63,0,63.59,0,4.87,2.92
0,15.4,0,0,0,0,0,0,0,5.69,0,4.87,0,0,12.17,0,56.27,0,0,5.59999999999999
0,11,0,0,0,0,0,0,0,5.08,0,4.97,0,0,11.46,0,61.6,0,1.59,4.3
0,14.07,0,1.06,0,0.43,0,0,0,4.33,0,3.09,0,0,10.93,0,63.14,0,0.79,2.16
0,7.97,0,0,0,2.63,0,0,0,5.89,0,3.15,0,0,12.6,0,63.89,0,0,3.87
0,7.79,0,0,0,2.57,0,0,0,12.24,0,3.08,0,0,8.05,0,62.48,0,0,3.79000000000001
0,14.28,0,0,0,0,0,0,0,0,0,3.76,0,0,16.39,0,61.71,0,0,3.86
0,12.86,0,0,0,0.08,0,0,0,5.94,0,6.67,0,0,12.21,0,60.83,0,0.16,1.25
0,7.89,0,0,0,0,0,0,0,8.75,0,6.24,0,0,6.72,0,62.35,0,8.02,0.0300000000000011
0,13.58,0,0,0,0,0,0,0,4.18,0,4.17,0,0,14.68,0,54.27,0,0,9.12
0,12.42,0,0,0,0,0,0,0,1.43,0,3.06,0,0,17.46,0,58.1,0,0,7.53
0,6.61,0,0,0,0,0,0,0,3.05,0,5.22,0,0,11.04,0,72.06,0,0,2.02
0,4.99,0,0,0,0,0,0,0,4.46,0,7.64,0,0,9.8,0,62.62,0,6.55,3.94
0,10.75,0,0,0,0,0,0,0,5.67,0,4.24,0,0,13.07,0,57.92,0,0,8.34999999999999
0,9.01,0,0,0,0,0,0,0,5.55,0,5.34,0,0,10.95,0,53.99,0,6.1,9.06
0,11.26,0,0,0,4.42,0,0,0,4.46,0,4.45,0,0,12.72,0,60.71,0,0,1.98
0,9.74,0,0,0,3.57,0,0,0,4.5,0,5.13,0,0,13.82,0,61.25,0,0,1.98999999999999
0,9.38,0,3.2,0,1.72,0,0,0,2.89,0,3.71,0,0,12.36,0,59,0,1.58,6.16
0,7.47,0,2.04,0,0,0,0,0,6.9,0,4.13,0,0,10,0,54.65,0,3.04,11.77
0,15.08,0,0,0,0.82,0,0,0,1.39,0,2.98,0,0,16.04,0,53.33,0,3.06,7.3
0,8.31,0,0,0,0.27,0,0,0,4.61,0,8.48,0,0,13.14,0,63.51,0,0,1.68000000000001
0,10.63,0,0,0,0,0,0,0,14.03,0,4.2,0,0,9.23,0,56.39,0,0,5.52
0,6.36,0,11.42,0,2.75,0.218559,5.68,0,0,3.76,3.63,0.218559,0,10.03,0.03663,48.01,0,0.072853,7.813399
0,15,0,5,0,10,0.0537,2,0,0,7,0,0.0537,0,5,0.009,55,0,0.0179,0.865700000000004
0,8,0,5,0,0,0.0537,15,0,0,7,0,0.0537,0,7,0.009,57,0,0.0179,0.865700000000004
0,0,0,5,0,10,0.0537,3.36,0,0,1,0,0.0537,0,9.64,0.009,57,0,0.0179,13.8657
0,0,0,5,0,0,0.0537,15,0,0,1,8,0.0537,0,8.37,0.009,53.63,0,0.0179,8.8657
0,0,0,19.62,0,0,0.537,14,0,0,1,8,0.537,0,5.38,0.09,42,0,0.179,8.657
0,12,0,8.51,0,0,0.537,2,0,0,1,0,0.537,0,9.49,0.09,57,0,0.179,8.657
0,0.38,0,20,0,0,0.0537,2,0,0,1,0,0.0537,0,18.62,0.009,57,0,0.0179,0.865700000000004
0,2.38,0,20,0,0,0.0537,2,0,0,1,0,0.0537,0,18.62,0.009,42,0,0.0179,13.8657
0,0,0,5,0,0,0.537,2,0,0,7,8,0.537,0,12.11,0.09,55.89,0,0.179,8.657
0,14.42,0,5,0,0,0.0537,8.58,0,0,1,8,0.0537,0,18.73,0.009,43.27,0,0.0179,0.86569999999999
0,0,0,5,0,10,0.537,14,0,0,1,0,0.537,0,14.55,0.09,45.45,0,0.179,8.657
0,6.36,0,11.42,0,2.75,0.218559,5.68,0,0,3.76,3.63,0.218559,0,10.03,0.03663,48.01,0,0.072853,7.813399
0,6.36,0,11.42,0,2.75,0.218559,5.68,0,0,3.76,3.63,0.218559,0,10.03,0.03663,48.01,0,0.072853,7.813399
0,0,0,20,0,2,0.0537,2,0,0,1,8,0.0537,0,9,0.009,57,0,0.0179,0.865700000000004
0,0,0,5,0,0,0.0537,15,0,0,1,8,0.0537,0,8.37,0.009,53.63,0,0.0179,8.8657
0,4.56,0,9.56,0,2.89,0.211041,11.79,0,0,3.75,0.84,0.211041,0,10.52,0.03537,51.53,0,0.070347,4.032201
0,8,0,8.74,0,0,0.4296,4,0,0,6,5,0.4296,0,7,0.072,52.26,0,0.1432,7.9256
0,11,0,7,0,7,0.13425,4.5,0,0,6,0,0.13425,0,8.83,0.0225,50.17,0,0.04475,5.16425
0,10.32,0,13.2,0,7,0.13425,4.5,0,0,4.35,1,0.13425,0,7,0.0225,46.45,0,0.04475,5.84425
0,6.19,0,10.95,0,7,0.13425,4,0,0,5.36,0,0.13425,0,7,0.0225,56,0,0.04475,3.16425
0,8,0,15.9,0,3.48,0.4296,4,0,0,2,0,0.4296,0,10.1,0.072,47.52,0,0.1432,7.9256
0,1.59,0,7,0,7,0.344217,12,0,0,3.82,0.46,0.344217,0,7,0.05769,53.72,0,0.114739,6.549137
0,9.53,0,17,0,0.94,0.347976,4,0,0,5.91,0,0.347976,0,7,0.05832,48.14,0,0.115992,6.609736
0,6.1,0,7,0,0,0.13425,11.4,0,0,6,5,0.13425,0,9.85,0.0225,51.15,0,0.04475,3.16425
0,1.38,0,9.44,0,0,0.13425,7.12,0,0,6,0,0.13425,0,9.24,0.0225,54.32,0,0.04475,12.16425
0,10.43,0,17,0,0,0.154656,6.69,0,0,2,0,0.154656,0,13.06,0.02592,46.94,0,0.051552,3.493216
0,1,0,7.51,0,7,0.357105,4,0,0,6,1,0.357105,0,8.33,0.05985,49.16,0,0.119035,15.106905
0,9.01,0,17,0,7,0.13425,4,0,0,4.66,1,0.13425,0,7,0.0225,46.83,0,0.04475,3.16425
0,8.96,0,7,0,3,0.13425,4,0,0,2.25,5,0.13425,0,16.92,0.0225,49.37,0,0.04475,3.16425
0,2.43,0,13.12,0,5,0.245409,4,0,0,4.86,2,0.245409,0,8.02,0.04113,46,0,0.081803,13.956249
0,7.56,0,7,0,6.01,0.4296,4,0,0,2.14,0,0.4296,0,17,0.072,47.29,0,0.1432,7.9256
0,2.31,0,10.53,0,0.83,0.317904,7.19,0,0,3.75,0.84,0.317904,0,11.25,0.05328,53.53,0,0.105968,8.97494399999999
0,6.36,0,11.42,0,2.75,0.218559,5.68,0,0,3.76,3.63,0.218559,0,10.03,0.03663,48.01,0,0.072853,7.813399
0,2.31,0,10.53,0,0.83,0.317904,7.19,0,0,3.75,0.84,0.317904,0,11.25,0.05328,53.53,0,0.105968,8.97494399999999
0,2.35,0,10.48,0,0.82,0.1906718,7.33,0,0,3.73,0.84,0.3110961,0,11.29,0,53.28,0,0,9.37823210000001
0,1,0,5,0,0,0.0537,6,0,0,6.69,0,0.0537,0,10.31,0.009,57,0,0.0179,13.8657
0,6.86,0,13.14,0,0,0.0537,2,0,0,7,8,0.0537,0,5,0.009,57,0,0.0179,0.865700000000004
0,3.65,0,5,0,0,0.537,2,0,0,7,8,0.537,0,7.35,0.09,57,0,0.179,8.657
0,5.78,0,5.22,0,8,0.0537,2,0,0,1,0,0.0537,0,20,0.009,57,0,0.0179,0.865700000000004
0,9.61,0,20,0,0,0.504243,2,0,0,7,0,0.504243,0,7.36,0.08451,44.64,0,0.168081,8.128923
0,0.33,0,5,0,8,0.304479,15,0,0,7,0,0.304479,0,8.41,0.05103,50.59,0,0.101493,4.908519
0,2.57,0,20,0,8,0.0537,2,0,0,7,0,0.0537,0,5.12,0.009,44.31,0,0.0179,10.8657
0,7.82,0,5,0,0,0.0537,2,0,0,1.55,8,0.0537,0,20,0.009,54.63,0,0.0179,0.865700000000004
0,5.55,0,5,0,0,0.537,2,0,0,1.26,0,0.537,0,20,0.09,56.19,0,0.179,8.657
0,0,0,20,0,8,0.537,2,0,0,1,0,0.537,0,6.75,0.09,43.91,0,0.179,16.997
0,4.58,0,20,0,0,0.0537,13.2,0,0,1,0,0.0537,0,8.32,0.009,51.9,0,0.0179,0.865700000000004
0,5.26,0,18.43,0,8,0.0537,2,0,0,3.31,0,0.0537,0,5,0.009,57,0,0.0179,0.865700000000004
0,0.27,0,5,0,0,0.0537,2,0,0,4.28,0,0.0537,0,20,0.009,54.45,0,0.0179,13.8657
0,8.92,0,5.44,0,0,0.537,2,0,0,3.64,8,0.537,0,20,0.09,42,0,0.179,8.657
0,13.88,0,17.43,0,0,0.0537,2,0,0,3.69,0,0.0537,0,20,0.009,42,0,0.0179,0.865700000000004
0,13.4,0,5,0,8,0.0537,6.32,0,0,4.28,0,0.0537,0,20,0.009,42,0,0.0179,0.865700000000004
0,0.88,0,5,0,8,0.0537,15,0,0,7,0,0.0537,0,8.91,0.009,54.21,0,0.0179,0.865700000000004
0,14,0,8.39,0,0,0.0537,2,0,0,7,0,0.0537,0,10.61,0.009,57,0,0.0179,0.865700000000004
0,2.72,0,11.09,0,0,0.0537,14.28,0,0,1,8,0.0537,0,10.44,0.009,51.47,0,0.0179,0.865700000000004
0,2.58,0,5,0,0,0.0537,7.42,0,0,7,8,0.0537,0,13.62,0.009,48.38,0,0.0179,7.8657
0,10,0,6.39,0,2,0.1611,2,0,0,4.21,5,0.1611,0,15,0.027,50.4,0,0.0537,4.5971
0,10,0,6.94,0,5,0.1611,3,0,0,7,2,0.1611,0,7.81,0.027,53.25,0,0.0537,4.5971
0,3,0,5,0,3.2,0.1611,10,0,0,7,3.8,0.1611,0,6.25,0.027,56.75,0,0.0537,4.5971
0,5,0,14.77,0,2,0.1611,3,0,0,6.53,3,0.1611,0,5,0.027,50.7,0,0.0537,9.5971
0,6.23,0,10.78,0,5,0.1611,2,0,0,6.99,2,0.1611,0,5,0.027,57,0,0.0537,4.5971
0,5.92,0,11.06,0,2,0.3759,3.08,0,0,5.95,5,0.3759,0,5,0.063,52.99,0,0.1253,8.0599
0,7.46,0,12.59,0,2,0.351198,2,0,0,7,2,0.351198,0,5.77,0.05886,52.64,0,0.117066,7.66167799999999
0,4,0,5,0,5,0.3759,2,0,0,4.29,2,0.3759,0,12.77,0.063,52.94,0,0.1253,11.0599
0,8.54,0,14.42,0,5,0.293202,2,0,0,3.9,2,0.293202,0,9.68,0.04914,47,0,0.097734,6.726722
0,7.85,0,13.57,0,2,0.1611,5.15,0,0,4.13,2,0.1611,0,9.57,0.027,50.73,0,0.0537,4.5971
0,6.36,0,11.42,0,2.75,0.218559,5.68,0,0,3.76,3.63,0.218559,0,10.03,0.03663,48.01,0,0.072853,7.813399
0,2.35,0,10.48,0,0.82,0.1906718,7.33,0,0,3.73,0.84,0.3110961,0,11.29,0,53.28,0,0,9.37823210000001
0,2.33,0,8.17,0,0.08,0.31683,7.2,0,0,7.88,0.09,0.31683,0,4.5,0.0531,60,0,0.10561,8.95762999999999
0,2.35,0,10.48,0,0.82,0.298,7.33,0,0,3.73,0.84,0,0,11.29,0,53.28,0,0,9.58199999999999
0,2.35,0,10.48,0,0.82,0.298,7.33,0,0,3.73,0.84,0,0,11.29,0,53.28,0,0,9.58199999999999
0,2.35,0,10.48,0,0.82,0.298,7.33,0,0,3.73,0.84,0,0,11.29,0,53.28,0,0,9.58199999999999
0,15,0,20,0,2,0.0537,2,0,0,7,8,0.0537,0,5,0.009,39,0,0.0179,1.8657
0,11.5,0,17.18,0,3.75,0.054774,2,0,0,7.27,0.05,0.054774,0,12.68,0.00918,43.8,0,0.018258,1.633014
0,9.25,0,8.76,0,0.63,0.057459,2,0,0,7.43,0.05,0.057459,0,17.25,0.00963,52.81,0,0.019153,1.676299
0,16.25,0,6.64,0,0,0.067125,2,0,0,7.3,0,0.067125,0,12,0.01125,52.81,0,0.022375,2.832125
0,5,0,17.65,0,5,0.051015,2,0,0,1.56,0.05,0.051015,0,11.25,0.00855,55.79,0,0.017005,1.57241500000001
0,18,0,17.17,0,10,0.0537,2,0,0,0.51,0,0.0537,0,19,0.009,32.32,0,0.0179,0.865700000000004
0,2.88,0,5.09,0,0.25,0.03315,8.12,0,0.08619,6.42,0.08,0.23868,0,9.25,0.04641,56.97,0,0,10.53557
0,1.96,0,11.28,0,0.07,0,0.13,0,0.8729,6.97,0.04,0,0,8.6,0.01421,53.44,0,0,16.62289
0,11.8,0,9.17,0,0.97,0.0633,3.88,0,0,5.23,0.61,0.62878,0,12.11,0,51.75,0,0,3.78792
0,20.43,0,15.87,0,0.24,0.12844,0.04,0,0,5.83,0.01,0,0,10.86,0,45.96,0,0,0.631560000000007
0,18.19,0.106445,14.18,0,0.08,0,0.8,0,0,6.91,0.08,0,0,8.12,0.066795,48.54,0,0,2.92676
0,2.88,0,5.09,0,0.25,0.356031,8.12,0,0,6.42,0.08,0.356031,0,9.25,0.05967,56.97,0,0.118677,10.049591
0,11.8,0,9.17,0,0.97,0.226614,3.88,0,0,5.23,0.61,0.226614,0,12.11,0.03798,51.75,0,0.075538,3.91325399999999
0,16.4,0,13.55,0,0.07,0.223392,0.46,0,0,6.96,0.02,0.223392,0,7.97,0.03744,50.4,0,0.074464,3.611312
0,8.16,0,7.81,0,0.79,0.491892,3.34,0,0,7.13,0.32,0.491892,0,6.64,0.08244,56.6,0,0.163964,7.979812
0,18.19,0,14.18,0,0.08,0.163785,0.8,0,0,6.91,0.08,0.163785,0,8.12,0.02745,48.54,0,0.054595,2.69038500000001
0,2,0,6,0,4,0.1074,10.5,0,0,6.32,0.5,0.1074,0,18,0.018,50.18,0,0.0358,2.23139999999999
0,2,0,6,0,0.5,0.4833,0.5,0,0,7,0.5,0.4833,0,18,0.081,45.5,0,0.1611,18.7913
0,2,0,16,0,0.5,0.1074,6.99,0,0,2.54,4,0.1074,0,5,0.018,56,0,0.0358,6.70140000000001
0,2,0,16,0,0.5,0.1074,10.5,0,0,1.76,4,0.1074,0,5,0.018,50.74,0,0.0358,9.23139999999999
0,2,0,6,0,0.5,0.438192,10.5,0,0,7,4,0.438192,0,17.34,0.07344,44,0,0.146064,7.56411199999999
0,2,0,9.51,0,4,0.4833,0.5,0,0,6.99,0.5,0.4833,0,18,0.081,49,0,0.1611,8.29130000000001
0,2,0,6,0,0.5,0.1074,10.5,0,0,7,0.5,0.1074,0,18,0.018,45.5,0,0.0358,9.73139999999999
0,17,0,6,0,0.5,0.24165,0.5,0,0,7,2,0.24165,0,18,0.0405,44,0,0.08055,4.39565
0,17,0,6,0,4,0.24165,0.5,0,0,1.36,0.5,0.24165,0,18,0.0405,47.64,0,0.08055,4.39565
0,9.87,0,8,0,1.37,0.1074,2.5,0,0,1.8,0.5,0.1074,0,18,0.018,49.83,0,0.0358,7.8614
0,10.5,0,6,0,4,0.1074,2.5,0,0,7,0.5,0.1074,0,14.03,0.018,45.97,0,0.0358,9.23140000000001
0,2,0,11.71,0,4,0.1074,10.5,0,0,1,0.5,0.1074,0,18,0.018,44,0,0.0358,8.0214
0,2,0,16,0,0.5,0.1074,10.08,0,0,7,0.5,0.1074,0,5.42,0.018,56,0,0.0358,2.23139999999999
0,2,0,16,0,0.5,0.4833,0.5,0,0,1,4,0.4833,0,10.5,0.081,56,0,0.1611,8.29130000000001
0,2,0,16,0,0.5,0.4833,0.5,0,0,7,4,0.4833,0,10,0.081,44,0,0.1611,14.7913
0,2,0,13.37,0,0.98,0.4833,9.86,0,0,7,0.5,0.4833,0,12.79,0.081,44,0,0.1611,8.29130000000001
0,7.03,0,16,0,4,0.1074,2.71,0,0,5.26,0.5,0.1074,0,18,0.018,44,0,0.0358,2.23139999999999
0,3.67,0,11.12,0,1.13,0,8.97,0,0.03999,4.28,1.66,0,0,16.71,0,48.95,0,0,3.47001
0,6.36,0,11.42,0,2.75,0.218559,5.68,0,0,3.76,3.63,0.218559,0,10.03,0.03663,48.01,0,0.072853,7.813399
0,2.35,0,10.48,0,0.82,0.1906718,7.33,0,0,3.73,0.84,0.3110961,0,11.29,0,53.28,0,0,9.37823210000001
0,13.88,0,17.43,0,0,0.0537,2,0,0,3.69,0,0.0537,0,20,0.009,42,0,0.0179,0.865700000000004
0.099821,5.23,0,9.69,0,0.97,0,10.19,0,2.119898,3.56,0.77,0.009809,0,9.8,0,52.03,0,0.039813,5.59048
0.030272,2.86,0,7.4,0,0.35,0,12.29,0,1.64032,5.96,0.12,0,0,6.26,0,53.29,0,0.049984,9.779696
0,3.67,0,11.12,0,1.13,0,8.97,0,0.03999,4.28,1.66,0,0,16.71,0,48.95,0,0,3.47001
0,4.8675329,0,0.0465049,0,1.2600485,0.339534,6.7982,0,0.131254,2.85585,0.047176,0.0454834,0,12.335269,0,53.3307285,0,0,17.9424188
0,4.1719381,0,0.0398591,0,1.0799813,0.2910129,5.8267033,0,0.1124972,2.4477348,0.0404344,0.0389836,0,10.5724975,0,60,0,0,15.3783578
0,5.736415,0,0.0548063,0,1.4849743,0.4001428,8.0117171,0,0.1546836,3.3656354,0.0555972,0.0536024,0,14.5371841,0,45,0,0,21.1452418
0,6.2579072,0,0.0597887,0,1.619972,0.4365194,8.740055,0,0.1687457,3.6716022,0.0606515,0.0584753,0,15.8587463,0,40,0,0,23.0675367
0,4.4621686,0,8.3705527,0,1.1551127,0.3112579,6.2320513,0,0.1203233,2.6180171,0.0432473,0.0416955,0,11.3079975,0,48.8893877,0,0,16.4481884
0,4.6750056,0,4,0,1.2102094,0.3261043,6.5293085,0,0.1260625,2.7428916,0.0453101,0.0436843,0,11.8473678,0,51.2213198,0,0,17.2327361
0,4.2988065,0,0.0410712,0,1.1128235,0.2998626,6.003893,0,0.1159182,2.5221703,0.041664,0.0401691,0,22.5780843,0,47.0995247,0,0,15.8460126
0,4.6518031,0,0.0444438,0,1.204203,0.3244858,6.4969028,0,0.1254368,7.1612933,0.0450852,0.0434675,0,11.788568,0,50.9671026,0,0,17.1472081
0,4.7600975,0,0.0454784,0,1.2322369,0.3320399,6.6481512,0,0.128357,5,0.0461348,0.0444795,0,12.0630069,0,52.1536213,0,0,17.5463966
0,4.4391878,0,0.0424124,0,1.1491637,0.3096549,15,0,0.1197036,2.6045339,0.0430245,0.0414808,0,11.2497598,0,48.6376006,0,0,16.363478
0,4.6480907,0,0.0444083,0,1.203242,0.3242269,11,0,0.1253367,2.7271002,0.0450492,0.0434328,0,11.7791602,0,50.9264289,0,0,17.1335241
0,5.2225739,0,0.049897,0,1.3519573,0.3642999,0,0,0.1408278,3.0641576,0.0506171,0.048801,0,13.2350115,0,57.2207066,0,0,19.2511503
0,13,0,0.0425294,0,1.1523324,0.3105087,6.217051,0,0.1200337,2.6117156,0.0431432,0.0415952,0,11.2807796,0,48.771713,0,0,16.4085982
0,0,0,0.0488843,0,1.32452,0.3569066,7.1460356,0,0.1379697,3.001972,0.0495898,0.0478106,0,12.9664134,0,56.0594402,0,0,18.8604578
0,4.4795036,0,0.0427976,0,1.1596002,0.3124671,6.2562622,0,0.1207907,2.6281878,0.0434153,0.0418575,0,11.351928,0,49.079318,0,0,24.483872
0,4.6831174,0,0.044743,0,1.2123093,0.3266702,6.5406377,0,0.1262812,2.7476509,0.0453887,0.0437601,0,11.8679247,0,51.3101961,0,0,21.0513207
0,5.0903451,0,0.0486337,0,1.3177275,0.3550763,7.1093888,0,0.1372622,2.9865771,0.0493355,0.0475654,0,12.8999181,0,55.7719523,0,0,14.186218
0,4.5322346,0,0.0433014,0,1.1732505,0.48224,6.3299084,0,0.18642,2.6591258,0.0439263,0.0646,0,11.4855583,0,49.6570601,0,0,23.3423746
0,4.4391878,0,0.0424124,0,1.1491637,0.3096549,15,0,0.1197036,2.6045339,0.0430245,0.0414808,0,11.2497598,0,48.6376006,0,0,16.363478
0,4.719,0,0.048,0,1.222,0.3292005,6.591,0,0.1272594,2.771,0.046,0.0440991,0,11.96,0,51.704,0,0,20.438441
0,4.621,0,0.047,0,1.196,0.3223054,6.454,0,0.1245939,2.713,0.045,0.0431754,0,11.71,0,50.622,0,0,22.1019253
0,4.374,0,0.045,0,1.132,0.3051049,6.109,0,0.1179447,2.568,0.042,0.0408713,0,11.085,0,47.919,0,0,26.2620791
0,4.127,0,0.042,0,1.068,0.2879507,5.764,0,0.1113134,2.423,0.04,0.0385734,0,10.459,0,45.215,0,0,30.4241625
0,4.5208908,0,0.043193,0,1.170314,0.3143321,6.3140652,0,0.1215137,2.8651223,0.0438164,0.0421114,0,11.4568109,0,53.0581507,0,0,20.0496795
0,4.3763693,0,0.0418123,0,1.132902,0.3046853,6.1122204,0,0.1177845,2.7735315,0.0424157,0.040819,0,11.0905656,0,51.3620156,0,0,22.6048788
0,4.759,0,0.049,0,1.232,0.3319977,6.647,0,0.1283407,2.794,0.046,0.0444738,0,12.061,0,52.14,0,0,19.7671878
0,4.661,0,0.048,0,1.207,0.3251235,6.51,0,0.1256833,2.737,0.045,0.043553,0,11.812,0,51.065,0,0,21.4206402
0.03,9,0,6.86,0,5.58,0,22.55,0,0.1,2.94,0.11,0,0,15.55,0,31.43,0,4.12,1.76000000000001
0.1075893,6.1712816,0,9.9273307,0,0.4999642,0.0499964,10.8985774,0,0.0599957,3.9958193,0.1199914,0,0,10.9568196,0.0499964,43.6123187,0,2.4439704,11.2139382
0.1994475,3.9988842,0,13.9959988,0,0.4998564,0.0499856,13.9959988,0,0.0599828,5.9982305,0.1199655,0,0,3.9988842,0.0499856,50.4454725,0,0,6.78675509999999
0.1994729,3.9993922,0,13.9977769,0,0.4999199,0.049992,7.9986886,0,0.0599904,1.9996961,0.1199808,0,0,14.9975771,0.049992,37.9939386,0,4.3792741,13.8537813
0.0199556,4.0005462,0,5.0006348,0,0.5000641,0.0500064,14.0018158,0,0.0600077,2.0002731,0.1200154,0,0,15.0019045,0.0500064,52.9385875,0,0,6.2761381
0.0199531,4.0000532,0,5.0000186,0,0.5000025,0.0500002,8.0000106,0,0.0600003,5.999984,0.1200006,0,0,13.7878923,0.0500002,52.6524219,0,0,9.7796156
0.0199556,8.501153,0,5.0006444,0,0.5000651,0.0500065,8.0010119,0,0.0600078,4.7397471,0.1200156,0,0,15.0019332,0.0500065,40.4961942,0,0,17.4792147
0.1994729,8.4986845,0,4.9991924,0,0.4999199,0.049992,7.9986886,0,0.0599904,5.9989925,0.1199808,0,0,11.702681,0.049992,52.9915156,0,0,7.0303703
0.0199531,4.0000493,0,14.0000769,0,0.500002,0.0500002,9.2052676,0,0.0600002,3.3104782,0.1200005,0,0,15.0000413,0.0500002,38.7444546,0,0,14.959629
0.0199531,8.5000809,0,11.5886854,0,0.500002,0.0500002,14.0000769,0,0.0600002,2.2713314,0.1200005,0,0,15.0000413,0.0500002,38.0001814,0,5.0000138,4.8595858
0.0199531,8.5000809,0,14.0000769,0,0.500002,0.0500002,8.0000029,0,0.0600002,5.9999782,0.1200005,0,0,10.5132302,0.0500002,38.0001814,0,2.7967965,11.4096499
0.0199556,4.0005577,0,14.0018561,0,0.5000656,0.0500066,8.0010196,0,0.0600079,6.0007407,0.1200157,0,0,10.8581501,0.0500066,45.1491784,0,0,11.208395
0.1994481,3.9988956,0,4.9985717,0,0.4998578,0.0499858,11.3824962,0,0.0599829,5.9982477,0.1199659,0,0,12.7570268,0.0499858,41.4017004,0,0,18.6832834
0.1994729,3.9993922,0,4.9991924,0,0.4999199,0.049992,13.9977769,0,0.0599904,5.9989925,0.1199808,0,0,10.4252011,0.049992,43.1142027,0,4.9991924,11.6861747
0.0199556,4.0005577,0,5.0006492,0,0.5000656,0.0500066,8.0010196,0,0.0600079,6.0007407,0.1200157,0,0,4.1409231,0.0500066,53.0069582,0,5.0006492,14.0683999
0.1994725,8.4986682,0,13.9977501,0,0.4999189,0.0499919,13.9977501,0,0.0599903,1.9996923,0.1199805,0,0,12.5389527,0.0499919,37.9938658,0,0,10.1934473
0.1994477,8.497613,0,4.9985621,0,0.4998568,0.0499857,7.9976802,0,0.0599828,5.9982362,0.1199656,0,0,9.651481,0.0499857,39.114572,0,4.9985621,17.9635168
0.0199531,8.5000809,0,5.0000138,0,0.500002,0.0500002,13.8430601,0,0.0600002,5.9999782,0.1200005,0,0,7.6895138,0.0500002,52.9576873,0,0,5.2296628
0.1994479,3.9988918,0,4.9985669,0,0.4998573,0.0499857,11.1262935,0,0.0599829,2.0132372,0.1199658,0,0,14.9957006,0.0499857,49.852449,0,0,12.2350836
0.0199531,4.0000417,0,14.0000501,0,0.5000011,0.0500001,10.7811633,0,0.0600001,2.0000208,0.1200003,0,0,8.848969,0.0500001,38.0001086,0,5.0000042,16.5896406
0.0199531,4.0000455,0,14.0000635,0,0.5000015,0.0500002,14.0000635,0,0.0600002,2.0000228,0.1200004,0,0,6.4533953,0.0500002,51.7342668,0,3.2525158,3.77962429999999
0.0199531,8.5000728,0,14.0000635,0,0.5000015,0.0500002,7.9999952,0,0.0600002,2.0000228,0.1200004,0,0,15.000027,0.0500002,46.4401509,0,0,5.2796653
0.0199531,8.5000728,0,14.0000635,0,0.5000015,0.0500002,9.5000362,0,0.0600002,5.9999725,0.1200004,0,0,4.0000455,0.0500002,53.0001719,0,0.0799932,4.1396419
0.0199556,8.501153,0,14.0018427,0,0.5000651,0.0500065,8.0010119,0,0.0600078,6.000735,0.1200156,0,0,5.5907534,0.0500065,39.3250784,0,5.0006444,12.7986797
0.1530301,8.4982512,0,4.9989375,0,0.4998944,0.0499894,7.9982808,0,0.0599873,1.9995942,0.1199747,0,0,12.194967,0.0499894,47.0516181,0,4.9989375,11.4795785
0.0199556,8.5011448,0,14.0018293,0,0.5000646,0.0500065,9.5012344,0,0.0600078,2.000275,0.1200155,0,0,6.8838319,0.0500065,47.3982875,0,5.0006396,5.9326566
0.1994727,3.9993884,0,4.9991876,0,0.4999194,0.0499919,12.4979689,0,0.0599903,1.9996942,0.1199807,0,0,14.9975627,0.0499919,37.9939022,0,4.9991876,17.7332342
0.0199556,4.0005577,0,14.0018561,0,0.5000656,0.0500066,12.501623,0,0.0600079,6.0007407,0.1200157,0,0,4.2746774,0.0500066,39.9457898,0,5.0006492,13.4940037
0.0399026,7.5004724,0,8.0004847,0,0.5000321,0.0500032,10.4506314,0,0.0600039,2.5001575,0.1200077,0,0,15.0009448,0.0500032,41.0026399,0,3.5001821,11.2644371
0.1329791,7.4988112,0,12.9979203,0,0.4999214,0.0499921,9.998415,0,0.0599906,3.7494056,0.1199811,0,0,8.9986118,0.0499921,40.993559,0,3.4994069,11.4839929
0.0398998,5.4999419,0,9.7214402,0,0.4999971,0.0499997,9.9999291,0,0.0599997,4.9999646,0.1199993,0,0,11.2284612,0.0499997,40.9997669,0,3.4999369,13.2705637
0.0399025,5.5003167,0,13.0007747,0,0.5000312,0.0500031,10.0006107,0,0.0600037,2.5001527,0.1200075,0,0,14.9821381,0.0500031,41.0025613,0,1.5001299,10.7332673
0.0398997,7.4999397,0,7.9999165,0,0.4999966,0.0499997,9.9999196,0,0.0599996,4.9999598,0.1199992,0,0,10.7327846,0.0499997,46.11685,0,3.4999335,8.3707015
