"vis","X__3","X__4","X__8","X__10","X__17","X__18","X__29","X__30","X__43","X__46","X__48","X__49","X__53","X__57","X__59","X__64","X__67","X__71","X__74","X__84","X__86","X__106","X__109","X__113","X__115","X__117","X__133","X__138","autres"
148,0,11.29,0,0,0,10.89,0,0,23.76,0,0,0,0,0,0,0,4.1,0,0,0,0,0,49.2,0,0,0,0,0,0.759999999999991
101,0,11.53,0,0,0,8.62,0,0,24.7,0,0,0,0,0,0,0,5.77,0,0,0,0,0,48.66,0,0,0,0,0,0.719999999999999
93,0,11.92,0,0,0,6.99,0,0,24,0,0,0,0,0,0,0,7.72,0,0,0,0,0,48.74,0,0,0,0,0,0.629999999999995
120,0,11.41,0,0,0,4.18,0,0,23.09,0,0,0,0,0,0,0,9.45,0,0,0,0,0,51.29,0,0,0,0,0,0.579999999999998
5,0,0,0,0,0,0,0,0,59.86,0,0,0,0,0,0,0,0,0,0,0,0,0,40.13,0,0,0,0,0,0.00999999999999091
30,0,13.81,0,0,0,24.14,0,0,0,0,0,0,0,0,0,13.66,0,0,0,0,0,0,33.94,0,0,0,0,0,14.45
28,0,15.91,0,0,0,25.7,0,0,0,0,0,0,0,0,0,13.34,0,0,0,0,0,0,33.22,0,0,0,0,0,11.83
22,0,15.23,0,0,0,24.15,0,0,0,0,0,0,0,0,0,13.63,0,0,0,0,0,0,32.58,0,0,0,0,0,14.41
780,0,0.55,0,0,0,9.65,0,0,0,0,0,0,0,0,0,2.89,0,0,14.22,0,0,0,72.66,0,0,0,0,0,0.0300000000000011
501,0,0,10.07,0,0,0,0,0,0,0,0,0,11.69,0,0,0,0,0,0,0,0,0,50.35,0,0,0,0,0,27.89
3318,0,16.57,0,0,0,19.88,0,0,0,0,0,0,0,0,0,4.97,0,0,0,0,0,0,58.56,0,0,0,0,0,0.019999999999996
678,0,1.21,0,0,0,8.69,0,0,0,0,0,0,0,0,0,5.66,0,0,13.14,0,0,0,70.37,0,0,0,0,0,0.929999999999993
363,0,8,0,0,0,14.4,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,53,0,0,0,0,0,18.3
275,0,7.8,0,0,0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,1.5,0,50.2,0,0,0,0,0,19.9
302,0,7.59,0,0.01,0,13.89,0,0,0,0,0,0,0,0.01,0,0,0,0,6.39,0,1.49,0,50.19,0,0,0.007999838,0,0.02,20.402000162
302,0,5.7,0,0.06,0,12.11,0,0,0,0,0,0,0,0.06,0,0,0,0,6.6,0,1.5,0,51.25,0,0,0.04,0,0.15,22.53
324,0,3.2,0,0.13,0,9.8,0,0,0,0,0,0,0,0.12,0,0,0,0,6.8,0,1.6,0,52.5,0,0,0.08,0,0.31,25.46
763,0,0.45,0,0,0,0.11,0,0,0,0,0,0,8.51,0,0,0,0,0,7.47,0,0,0,60.96,0,0,0,0,0,22.5
1865,0,2.54,0,0,0,0.13,0,0,0,0,0,0,7.89,0,0,0,0,0,7.45,0,0,0,65.13,0,0,0,0,0,16.86
1148,0,0.95,0,0,0,0.11,0,0,0,0,0,0,7.56,0,0,0,0,0,7.44,0,0,0,64.96,0,0,0,0,0,18.98
4070,0,2.68,0,0,0,0.12,0,0,0,0,0,0,6.8,0,0,0,0,0,7.43,0,0,0,66.64,0,0,0,0,0,16.33
3019,0,3.72,11.81,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,8.81,0,0,0,74.64,0,0,0,0,0,0.170000000000002
1245,0,1.05,0,2.15,0,5.12,0,0,0,0,0,0,1.59,0,0,2.96,0,0,16.2,0,0,0,70.82,0,0,0,0,0,0.110000000000014
3,0,0,0,0,0,0,0,0,37.1,0,0,0,0,0,0,0,17.68,0,0,0,0,0,39.01,0,0,0,0,0,6.21000000000001
48,0,20.08,0,0,0,24.68,0,0,0,0,0,0,0,0,0,10.13,1.53,0,0,0,0,0,40.42,0,0.24,0,0,0,2.92
152,0,18.8,0,0,0,22.26,0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,43.42,0,0,0,0,0,12.08
41,0,30.27,0,0,12.94,11.72,0,0,2.24,0,0,0,0,0,0,4.17,3.97,0,0,0,0,0,29.45,0,0,0,0,0,5.23999999999999
44,0,29.79,0,0,23.53,1.51,0,0,1.71,0,0,0,0,0,0,3.53,4.74,0,0,0,0,0,28.58,0,0,0,0,0,6.61
15,0,28.01,0,0,29.85,1.43,0,0,1.94,0,0,0,0,0,0,3.16,4.7,0,0,0,0,0,25.25,0,0,0,0,0,5.66
10,0,23.52,0,0,11.25,25.25,0,0,2.43,0,0,0,0,0,0,4.25,3.54,0,0,0,0,0,25.35,0,0,0,0,0,4.41
5,0,22.77,0,0,20.93,22.57,0,0,2.65,0,0,0,0,0,0,4.49,3.88,0,0,0,0,0,20.32,0,0,0,0,0,2.39
8,0,26.99,0,0,23.72,9.91,0,0,1.84,0,0,0,0,0,0,2.86,3.88,0,0,0,0,0,25.86,0,0,0,0,0,4.94
6,0,24.69,0,0,29.38,9.69,0,0,1.83,0,0,0,0,0,0,2.95,3.16,0,0,0,0,0,23.87,0,0,0,0,0,4.42999999999999
421,0,19.73,0,0,0,9.85,0,0,0,0,0,0,0.38,0,0,9.06,0.16,0,0.86,0,0.29,0,50.26,0,0.91,0,0,0,8.5
4169,0,12.71,0,0,0,15.66,0,0,0,0,0,0,3.34,0,0,0,0,0,5.7,0,0,0,62.52,0,0,0,0,0,0.0699999999999932
660,0,0.89,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,15.8,0,0,0,72.8,0,0,0,0,0,0.0100000000000051
55,0,14.26,0,0,0,36.1,0,0,0.46,0,0,0,0,0,0,7.07,1.45,0,0,0,0,0,40.13,0,0,0,0,0,0.530000000000001
3,0,10.6,0,0,0,9.25,0,0,39.9,0,0,0,0,0,0,2.61,0.14,0,0,0,0,0,36.3,0,0,0,0,0,1.2
7,0,3.44,0,0,0,9.41,0,0,41.01,0,0,0,0,0,0,2.7,0,0,0,0,0,0,43.41,0,0,0,0,0,0.0300000000000011
24,0,9.3,0,0,0,18.85,0,0,19.36,0,0,0,0,0,0,9.22,0.35,0,0,0,0,0,42.9,0,0,0,0,0,0.019999999999996
31,0,10.59,0,0,0,19.07,0,0,18.26,0,0,0,0,0,0,8,0.27,0,0,0,0,0,43.79,0,0,0,0,0,0.019999999999996
31,0,10.94,0,0,0,19.1,0,0,17.31,0,0,0,0,0,0,7.7,0.33,0,0,0,0,0,43.98,0,0,0,0,0,0.640000000000001
25,0,10.79,0,0,0,8.71,0,0,39.78,0,0,0,0,0,0,3.07,0.16,0,0,0,0,0,36.58,0,0,0,0,0,0.909999999999997
25,0,7.84,0,0,0,14.36,0,0,18.7,0,0,0,0,0,0,12.31,0.17,0,0,0,0,0,46.59,0,0,0,0,0,0.0300000000000011
20,0,17.27,0,0,0,34.81,0,0,0.6,0,0,0,0,0,0,10.44,0,0,0,0,0,0,28.6,0,0,0,0,0,8.28
18,0,19.06,0,0,0,32.48,0,0,0,0,0,0,0,0,0,9.92,0,0,0,0,0,0,28.72,0,0,0,0,0,9.82000000000001
65,0,0,0,0,0,0,0,0,0,0,0,0,6.05,0,15.42,0,0,0,0,0,3.84,0,69.39,0,0,0,0,0,5.3
187,0,0,0,0,0,0,0,0,0,0,0,0,3.38,0,13.42,0,0,0,0,0,3.84,0,76.42,0,0,0,0,0,2.94
355,0,8.95,0,0,0,1.05,0,0,0,0,0,0,0,0,11.72,0,0,0,0,0,4.37,0,71.78,0,0,0,0,2.1,0.0300000000000011
7,0,21.61,0,0,0,17.53,0,0,1.32,0,0,0,0,0,0,4.79,0.2,0,12.84,0,0,0,33.02,0,0,0,0,0,8.69
10,0,18.1,0,0,0,24.27,0,0,3.08,0,0,0,0,0,0,0.61,5.96,0,6.06,0,0,0,35.9,0,0,0,0,0,6.02
6,0,13.5,0,0,0,26.07,0,0,2.72,0,0,0,0,0,0,0.83,5.54,0,7.01,0,0,0,38.53,0,0,0,0,0,5.8
3,0,15.6,0,0,0,28.57,0,0,1.59,0,0,0,0,0,0,0.81,3.87,0,8.91,0,0,0,26.95,0,0,0,0,0,13.7
10,0,17.1,0,0,0,23.14,0,0,1.41,0,0,0,0,0,0,0.75,3.82,0,10.66,0,0,0,34.92,0,0,0,0,0,8.2
23,0,17.59,0,0,0,18.98,0,0,1.33,0,0,0,0,0,0,0.72,4.32,0,13.41,0,0,0,38.26,0,0,0,0,0,5.39
7,0,15.61,0,0,0,23.98,0,0,2.87,0,0,0,0,0,0,0.66,3.58,0,10.81,0,0,0,32.76,0,0,0,0,0,9.73
6,0,16.53,0,0,0,25,0,0,1.1,0,0,0,0,0,0,0.46,3.79,0,11.15,0,0,0,32.23,0,0,0,0,0,9.73999999999999
4,0,16.08,0,0,0,27.64,0,0,1.03,0,0,0,0,0,0,1.11,3.17,0,9.91,0,0,0,29.76,0,0,0,0,0,11.3
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.69,0,0,0,66.3,0,0,0,0,0,0.0100000000000051
2512,0,0,0,55.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.94,0,0,0,0,0,14.49
59,0,13.09,0,4.41,0,33.96,0,0,0.72,0,0,0,0,0,0,4.46,3.94,0,0,0,0,0,37.69,0,0,0,0,0,1.73
50,0,12.79,0,6.54,0,33.2,0,0,0.71,0,0,0,0,0,0,4.36,3.86,0,0,0,0,0,36.86,0,0,0,0,0,1.67999999999999
502,0,0,0,0,0,25.84,0,0,15.61,0,0,0,0,0,0,6.85,6.22,0,0,0,10.54,0,26.05,0,0,0,0,0,8.89
339,0,0,0,0,0,28.81,0,0,16.98,0,0,0,0,0,0,5.35,8.89,0,0,0,10.01,0,21.33,0,0,0,0,0,8.63
30,0,10,0,0,2.5,30.6,0,0,0.67,0,0,0,0,0,0,15,2.05,0,0,0,0,0,38.4,0,0,0,0,0,0.780000000000001
19,0,16.41,0,0,0,31.33,0,0,0,0,0,0,0,0,0,15.45,0,0,0,0,0,0,27.68,0,0,0,0,0,9.13
1756,0,2.4,0,0,0,7.6,0,0,0,0,0,0,3,0,0,3.6,0,0,10.4,0,0,0,72.5,0,0.4,0,0,0,0.0999999999999943
4024,0,18.11,0,0,0,10.45,0,0,0,0,0,0,0.2,0,0,1.02,0,0,11.86,0,0,0,54.64,0,0,0,0,0,3.72
12109,0,18.99,0,0,0,11.35,0,0,0,0,0,0,4.38,0,0,1.06,0,0,3.48,0,0,0,57.56,0,0,0,0,0,3.18000000000001
7000,0,17.24,0,0,0,12.17,0,0,0,0,0,0,0.24,0,0,1.1,0,0,6.7,0,0,0,58.75,0,0,0,0,0,3.8
25783,0,24.21,0,0,0,11.69,0,0,0,0,0,0,0.19,0,0,1.14,0,0,6.99,0,0,0,52.07,0,0,0,0,0,3.70999999999999
8981,0,18.57,0,1.37,0,6.19,0,0,0,0,0,0,0.21,0,0,2.87,0,0,11.24,0,0,0,58.4,0,0,0,0,0,1.15000000000001
2909,0,17.64,0,1.37,0,6.97,0,0,0,0,0,0,0.19,0,0.49,3.91,0,0,11.48,0,0,0,56.26,0,0,0,0,0,1.69
2346,0,18.11,0,0,0,10.56,0,0,0,0,0,0,3.66,0,0,3.31,0,0,8.38,0,0,0,52.96,0,0,0,0,0,3.02
3631,0,20.12,0,1.47,0,8.77,0,0,0,0,0,0,1.58,0,0.53,3.29,0,0,8.45,0,0,0,50.58,0,0,0.97,0,0,4.23999999999999
8128,0,20.36,0,0,0,9,0,0,0,0,0,0,1.74,0,0.5,1.15,0,0,8.74,0,0,0,53.37,0,0,0.96,0,0,4.18000000000001
2292,0,23.61,0,1.78,0,8.31,0,0,0,0,0,0,0.18,0,0,3.62,0,0,9.93,0,0,0,48.79,0,0,0,0,0,3.78
15473,0,21.44,0,1.18,0,9.72,0,0,0,0,0,0,1.1,0,0,2.17,0,0,6.49,0,0,0,52.31,0,0,1.02,0,0,4.56999999999999
2484,0,0,0,0,0,17.69,0,0,0,0,0,0,0,0,0,8.47,0,0,3.25,0,0,0,70.56,0,0,0,0,0,0.0300000000000011
893,0,0,0,0,0,11.99,0,0,0,0,0,0,0,0,0,12.93,0,0,3.31,0,0,0,71.75,0,0,0,0,0,0.019999999999996
6170,0,0,0,0,0,13.81,0,0,0,0,0,0,0,0,0,9.93,0,0,3.27,0,0,0,72.97,0,0,0,0,0,0.019999999999996
1212,0,2.58,0,0,0,23.73,0,0,0,0,0,0,0,0,0,2.38,0,0,2.09,0,0,0,69.18,0,0,0,0,0,0.039999999999992
2577,0,7.27,0,0,0,7.32,0,0,0,0,0,0,0,0,0,3.33,0,0,11.8,0,0,0,69.72,0,0.2,0,0,0,0.359999999999999
1349,0,2.46,0,0,0,6.48,0,0,0,0,0,0,0,0,0,4.37,0,0,13.94,0,0,0,72,0,0.52,0,0,0,0.230000000000004
878,0,3.51,0,0,0,6.59,0,0,0,0,0,0,0,0,0,4.26,0,0,14.33,0,0,0,70.99,0,0,0,0,0,0.320000000000007
1562,0,2.5,0,0,0,7,0,0,0,0,0,0,1,0,0,4,0,0,13,0,0,0,72.5,0,0,0,0,0,0
1160,0,2.5,0,0,0,10,0,0,0,0,0,0,2,0,0,3,0,0,12,0,0,0,70.5,0,0,0,0,0,0
1480,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,14,0,0,0,72,0,0,0,0,1,0
1212,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,15,0,0,0,73,0,0,0,0,0,0
1102,0,1.8,0,0,0,6.59,0,0,0,0,0,0,0.33,0,0,4.3,0,0,14.52,0,0,0,71.89,0,0.39,0,0,0,0.180000000000007
1527,0,2.6,0,0,0,6.24,0,0,0,0,0,0,0.48,0,0,4,0,0,14,0,0,0,72.2,0,0.3,0,0,0,0.179999999999993
5910,0,2,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,68,0,0,0,0,0,5
7069,0,3.08,1.27,0,0,6.26,0,0,0,0,0,0,3.6,0,0,0,0,0,9.33,0,0,0,67.44,0,0,0,0,0,9.02
2089,0,2.03,0,0,0,0,0,0,0,0,0,0,6.1,0,0,0,0,0,12.87,0,0,0,72.87,0,0,0,0,0,6.13
12576,0,0,2.09,0,0,2.09,0,0,0,0,0,0,6.27,0,0,0,0,0,8.89,0,0,0,72.3,0,0,0,0,0,8.36
725,0,0.8,0,0,0,9.8,0,0,0,0,0,0,0,0,0,0.2,0,0,16.2,0,0,0,72.5,0,0.3,0,0,0,0.200000000000003
733,0,1.3,0,0,0,9.8,0,0,0,0,0,0,0,0,0,0.2,0,0,16.2,0,0,0,72,0,0.3,0,0,0,0.200000000000003
730,0,1.8,0,0,0,9.8,0,0,0,0,0,0,0,0,0,0.2,0,0,16.2,0,0,0,71.5,0,0.3,0,0,0,0.200000000000003
744,0,2.3,0,0,0,9.8,0,0,0,0,0,0,0,0,0,0.2,0,0,16.2,0,0,0,71,0,0.3,0,0,0,0.200000000000003
744,0,2.8,0,0,0,9.8,0,0,0,0,0,0,0,0,0,0.2,0,0,16.2,0,0,0,70.5,0,0.3,0,0,0,0.200000000000003
781,0,1.3,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0.2,0,0,16.2,0,0,0,72.5,0,0.3,0,0,0,0.200000000000003
854,0,1.8,0,0,0,8.8,0,0,0,0,0,0,0,0,0,0.2,0,0,16.2,0,0,0,72.5,0,0.3,0,0,0,0.200000000000003
912,0,2.3,0,0,0,8.3,0,0,0,0,0,0,0,0,0,0.2,0,0,16.2,0,0,0,72.5,0,0.3,0,0,0,0.200000000000003
729,0,0.8,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0.7,0,0,16.2,0,0,0,72.5,0,0.3,0,0,0,0.200000000000003
761,0,0.8,0,0,0,8.8,0,0,0,0,0,0,0,0,0,1.2,0,0,16.2,0,0,0,72.5,0,0.3,0,0,0,0.200000000000003
784,0,0.8,0,0,0,8.3,0,0,0,0,0,0,0,0,0,1.7,0,0,16.2,0,0,0,72.5,0,0.3,0,0,0,0.200000000000003
801,0,0.8,0,0,0,7.8,0,0,0,0,0,0,0,0,0,2.2,0,0,16.2,0,0,0,72.5,0,0.3,0,0,0,0.200000000000003
11016,0,1.45,12.21,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,4.94,0,0,0,78.9,0,0,0,0,0,2
756,0,4.59,15.59,0.35,0,0,0,0,0,0,0,0,13.15,0,0,0,0,0,2.01,0,0,0,64.06,0,0,0,0,0,0.25
297,0,0,7.43,0,0,1.54,0,0,0,0,0,0,11.22,0,0,0.44,0,0,7.64,0,0,0,71.53,0,0,0,0,0,0.200000000000003
509,0,0,0,0,0,0,0,0,0,0,0,0,12.04,0,0,0,0,0,6.52,0,0,0,59.38,0,0,0,0,0,22.06
480,0,0,2.99,20.9,0,0,0,0,0,0,0,0,7.88,0,0,0,0,0,1.32,0,0,0,51.64,0,0,0,0,0,15.27
113,0,0.8,13.84,24.7,0,0,0,0,0,0,0,0,5.08,0,0,0,0,0,2.59,0,0,0,52.59,0,0,0,0,0,0.399999999999991
439,0,2.5,9.02,29.56,0,0,0,0,0,0,0,0,5.02,0,0,0,0,0,1,0,0,0,50.4,0,0,0,0,0,2.5
436,0,0,4.32,29.49,0,0,0,0,0,0,0,0,5.65,0,0,0,0,0,0,0,0,0,50.35,0,0,0,0,0,10.19
38,0,4.24,17.6,40.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9,0,0,0,0,0,0.900000000000006
220,0,4.38,3.34,44.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.77,0,0,0,0,0,8.22
13,0,2,17.4,45.3,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,32.9,0,0,0,0,0,0.700000000000003
30,0,6.06,9.5,47.97,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9,0,0,0,0,0,0.549999999999997
52,0,3.73,7.86,44.07,0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.85,0,0,0,0,0,4.72
348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.78,0,0,0,67.2,0,0,0,0,0,16.02
921,0,0,3.67,11.67,0,0,0,0,0,0,0,0,11.13,0,0,0,0,0,0,0,0,0,58.1,0,0,0,0,0,15.43
854,0,0,0,14.47,0,0,0,0,0,0,0,0,9.28,0,0,0,0,0,1.36,0,0,0,52.26,0,0,0,0,0,22.63
11,0,3.34,4.99,40.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,36.27,0,0,0,0,0,14.77
183,0,0,0,10.69,0,0,0,0,0,0,0,0,7.42,0,0,0,0,0,1.01,0,0,0,42.37,0,0,0,0,0,38.51
269,0,0,0,12.39,0,2.51,0,0,0,0,0,0,2.97,0,0,0,0,0,0,0,0,0,41.18,0,0,0,0,0,40.95
633,0,0,0,0.75,0,0,0,0,0,0,0,0,8.07,0,0,0,0,0,0,0,0,0,53.85,0,0,0,0,0,37.33
391,0,0,0,0,0,0,0,0,0,0,0,0,5.46,0,0,0,0,0,0.7,0,0,0,46.44,0,0,0,0,0,47.4
237,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,41.32,0,0,0,0,0,51.68
179,0,2.89,21.21,0.89,0,0,0,0,0,0,0,0,5.49,0,0,0,0,0,2.37,0,0,0,47.32,0,0,0,0,0,19.83
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,0,0,0,0,0,78.8
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.01,0,0,0,0,0,75.99
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.98,0,0,0,0,0,68.02
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.03,0,0,0,0,0,64.97
46199,0,18.5,0,0,0,15.4,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,61.9,0,0,0,0,0,0
21117,0,18.13,0,0,0,15.09,0,0,0,0,0,0,0,0,0,4.11,0,0,0,0,0,0,60.68,0,0,0,0,0,1.98999999999999
11481,0,17.78,0,0,0,14.8,0,0,0,0,0,0,0,0,0,4.03,0,0,0,0,0,0,59.51,0,0,0,0,0,3.88
13803848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87,0,0,10.57,0,0,0,82,0,0,0,0,0,0.560000000000002
17526307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86,0,0,15.83,0,0,0,76.75,0,0,0,0,0,0.560000000000002
21326522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85,0,0,21.07,0,0,0,71.52,0,0,0,0,0,0.560000000000002
13803844,0,0,0,0,0,0,0,0,0,0,0,0,28.87,0,0,6.17,0,0,0,0,0,0,64.46,0,0,0,0,0,0.5
15135612,0,0,0,0,0,0,0,0,0,0,0,0,35.17,0,0,6.01,0,0,0,0,0,0,58.33,0,0,0,0,0,0.489999999999995
2516,0,3,12.51,2.5,0,1.1,0,0,0,0,0,0,0.8,0,0.2,0,0,0,7.5,0,2.8,0,69.26,0,0,0,0,0,0.329999999999998
1300,0,1.7,0,0,0,7.3,0,0,0,0,0,0,0,0,0,3.9,0,0,14.9,0,0,0,71.6,0,0.5,0,0,0,0.100000000000009
1104,0,1.7,0,0,0,7.3,0,0,0,0,0,0,0,0,0,3.9,0,0,14.9,0,0,0,71.6,0,0.5,0,0,0,0.100000000000009
1450,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,14,0,0,0,68.5,0,0,0,0,0,2.5
1483,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,14,0,0,0,66.5,0,0,0,0,0,2.5
1149,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,14,0,0,0,67.5,0,0,0,0,0,2.5
1653,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,14,0,0,0,65.5,0,0,0,0,0,2.5
1290,0,4.99,0,0,0,6.39,0,0,0,0,0,0,0,0,0,1.99,0,0,15.19,0,0,0,69.01,0,0,0,0,0,2.42999999999999
1148,0,7.21,0,0,0,8.21,0,0,0,0,0,0,0,0,0,2.1,0,0,14.82,0,0,0,65.13,0,0,0,0,0,2.53
3023,0,10.38,0,0,0,6.55,0,0,0,0,0,0,0,0,0,1.81,0,0,14.21,0,0,0,64.71,0,0,0,0,0,2.34
1860,0,11.82,0,0,0,8.01,0,0,0,0,0,0,2.8,0,0,0.5,0,0,12.92,0,0,0,61.12,0,0,0,0,0,2.83
954,0,4.6,0,0,0,6.69,0,0,0,0,0,0,0,0,0,3.54,0,0,14.52,0,0,0,68.17,0,0,0,0,0,2.48
347,0,9.07,0,0,0,8.83,0,0,0,0,0,0,0,0,0,1.59,0,0,14.68,0,0,0,63.96,0,0,0,0,0,1.87
1187,0,16,2.73,0,0,5.3,0,0,0,0,0,0,0,0,0,2.52,0,0,12.15,0,0,0,61.3,0,0,0,0,0,0
1906,0,12.15,5.53,0,0,5.34,0,0,0,0,0,0,0,0,0,2.56,0,0,9.86,0,0,0,64.54,0,0,0,0,0,0.019999999999996
1289,0,12.11,4.46,0,0,3.98,0,0,0,0,0,0,0,0,0,1.9,0,0,10.81,0,0,0,66.7,0,0,0,0,0,0.039999999999992
3235,0,12.22,5.56,0,0,6.72,0,0,0,0,0,0,0,0,0,3.21,0,0,4.96,0,0,0,67.32,0,0,0,0,0,0.0100000000000051
722,0,1.5,0,0,0,9,0,0,0,0,0,0,0,0,0,0.5,0,0,15.5,0,0,0,73.5,0,0,0,0,0,0
1412,0,1.3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,15.7,0,0,0,73,0,0,0,0,0,0
1219,0,1.5,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,15.5,0,0,0,73,0,0,0,0,0,0
1495,0,3,0,0,0,7,0,0,0,0,0,0,1,0,0,2.5,0,0,13.5,0,0,0,73,0,0,0,0,0,0
1834,0,3.5,2.5,0,0,7,0,0,0,0,0,0,2,0,0,1,0,0,11,0,0,0,73,0,0,0,0,0,0
3039,0,3.5,2.5,0,0,5,0,0,0,0,0,0,2,0,0,3,0,0,11,0,0,0,73,0,0,0,0,0,0
2142,0,4.5,4,0,0,7,0,0,0,0,0,0,2,0,0,1,0,0,8.5,0,0,0,73,0,0,0,0,0,0
4015,0,4.5,6,0,0,6.1,0,0,0,0,0,0,1.7,0,0,0.8,0,0,8.1,0,0,0,72.8,0,0,0,0,0,0
4343,0,6,10.5,2.2,0,0.8,0,0,0,0,0,0,1.8,0,0,0,0,0,6.7,0,0,0,72,0,0,0,0,0,0
2964,0,12.7,0,0,0,17.3,0,0,0,0,0,0,2,0,0,4,0,0,2,0,2,0,60,0,0,0,0,0,0
7227,0,15,0,0,0,15,0,0,0,0,0,0,1.5,0,0,4,0,0,2.6,0,1,0,60.9,0,0,0,0,0,0
2257,0,15.5,0,0,0,19.5,0,0,0,0,0,0,1.3,0,0,4,0,0,2.7,0,2,0,55,0,0,0,0,0,0
3115,0,12.6,0,0,0,18.3,0,0,0,0,0,0,1.5,0,0,4,0,0,2.6,0,1,0,60,0,0,0,0,0,0
7273,0,14.7,0,2,0,14.8,0,0,0,0,0,0,1,0,0,4.5,0,0,2,0,0,0,60,0,0,0,0,0,1
7833,0,18.5,0,0.2,0,12.4,0,0,0,0,0,0,2,0,0,7,0,0,2,0,0,0,56.9,0,0,0,0,0,1
1922,0,14.62,0,1.79,0,13.93,0,0,0,0,0,0,1.29,0,0,4.97,0,0,2.18,0,0,0,60.19,0,0,0,0,0,1.03
3914,0,14.7,2,0.3,0,14,0,0,0,0,0,0,1.3,0,0,5,0,0,2.2,0,0,0,60.5,0,0,0,0,0,0
3493,0,15.06,0,0,0,15.46,0,0,0,0,0,0,1.99,0,0,4.99,0,0,1.99,0,0,0,59.88,0,0,0,0,0,0.629999999999995
2824,0,15.5,0,0,0,19,0,0,0,0,0,0,2,0,0,4.5,0,0,2,0,0,0,56.4,0,0,0,0,0,0.599999999999994
6929,0,15.5,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,63.5,0,0,0,0,0,2
5917,0,18.5,5,0,0,12.4,0,0,0,0,0,0,0,0,0,7.2,0,0,0,0,0.3,0,56.6,0,0,0,0,0,0
4278,0,18.5,3,0,0,12.4,0,0,0,0,0,0,0,0,0,7.2,0,0,0,0,2,0,56.9,0,0,0,0,0,0
28948,0,2,12,0,0,0.3,0,0,0,0,0,0,1,0,0,0.1,0,0,4,0,0,0,80.6,0,0,0,0,0,0
942,0,3.88,2.66,0,0,8.5,0,0,0,0,0,0,7.13,0,0,0,0,0,9.41,0,0,0,68.37,0,0,0,0,0,0.0499999999999972
1289,0,3.7,0,3.5,0,7.5,0,0,0,0,0,0,3,0,0,3.5,0,0,10,0,0,0,68.6,0,0,0,0,0,0.200000000000003
1026,0,3.5,0,2.8,0,7,0,0,0,0,0,0,3,0,0,3,0,0,11,0,0,0,68,0,0,0,0,0,1.7
934,0,3,0,3.5,0,7,0,0,0,0,0,0,3,0,0,3,0,0,12,0,0,0,67,0,0,0,0,1,0.5
1838,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,14.5,0,0,0,68,0,0,0,0,3.5,0
1314,0,4,0.5,0,0,7.3,0,0,0,0,0,0,1.4,0,0,2.4,0,0,13.5,0,0,0,68.09,0,0,0,0,2.8,0.00999999999999091
